symbol,date,open,high,low,close,volume,adjclose
EXOD,2022-12-28,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,300,2.549999952316284
EXOD,2022-12-29,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,700,2.049999952316284
EXOD,2022-12-30,1.5700000524520874,2.049999952316284,1.5700000524520874,2.049999952316284,1100,2.049999952316284
EXOD,2023-01-03,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,4400,2.049999952316284
EXOD,2023-01-04,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0,2.049999952316284
EXOD,2023-01-05,2.25,2.569999933242798,2.25,2.569999933242798,700,2.569999933242798
EXOD,2023-01-06,2.5799999237060547,2.5799999237060547,2.559999942779541,2.559999942779541,400,2.559999942779541
EXOD,2023-01-09,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,0,2.559999942779541
EXOD,2023-01-10,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,100,2.559999942779541
EXOD,2023-01-11,2.200000047683716,2.700000047683716,2.200000047683716,2.5999999046325684,500,2.5999999046325684
EXOD,2023-01-12,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,700,2.5999999046325684
EXOD,2023-01-13,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-01-17,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-01-18,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-01-19,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-01-20,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,200,2.9000000953674316
EXOD,2023-01-23,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0,2.9000000953674316
EXOD,2023-01-24,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,200,2.990000009536743
EXOD,2023-01-25,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,0,2.990000009536743
EXOD,2023-01-26,3.4700000286102295,3.6500000953674316,2.9700000286102295,3.6500000953674316,2100,3.6500000953674316
EXOD,2023-01-27,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,0,3.6500000953674316
EXOD,2023-01-30,3.990000009536743,4.489999771118164,3.5,4.489999771118164,800,4.489999771118164
EXOD,2023-01-31,4.0,4.0,4.0,4.0,100,4.0
EXOD,2023-02-01,4.0,4.0,4.0,4.0,0,4.0
EXOD,2023-02-02,4.099999904632568,4.349999904632568,4.099999904632568,4.349999904632568,200,4.349999904632568
EXOD,2023-02-03,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,1000,4.199999809265137
EXOD,2023-02-06,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,900,4.199999809265137
EXOD,2023-02-07,3.75,4.0,3.5999999046325684,4.0,1200,4.0
EXOD,2023-02-08,3.619999885559082,3.799999952316284,3.5999999046325684,3.799999952316284,900,3.799999952316284
EXOD,2023-02-09,3.0,3.0,3.0,3.0,500,3.0
EXOD,2023-02-10,4.0,4.0,3.5999999046325684,3.5999999046325684,1900,3.5999999046325684
EXOD,2023-02-13,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,3.5999999046325684
EXOD,2023-02-14,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1100,3.5999999046325684
EXOD,2023-02-15,4.199999809265137,4.199999809265137,3.5999999046325684,3.5999999046325684,1100,3.5999999046325684
EXOD,2023-02-16,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,600,3.990000009536743
EXOD,2023-02-17,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,100,3.990000009536743
EXOD,2023-02-21,3.619999885559082,3.619999885559082,3.0,3.4800000190734863,2900,3.4800000190734863
EXOD,2023-02-22,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,800,3.4800000190734863
EXOD,2023-02-23,4.0,4.0,3.950000047683716,3.950000047683716,500,3.950000047683716
EXOD,2023-02-24,3.0,3.0,3.0,3.0,1100,3.0
EXOD,2023-02-27,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,3.5999999046325684
EXOD,2023-02-28,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-01,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-02,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-03,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-06,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-07,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,3.5999999046325684
EXOD,2023-03-08,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,100,3.5999999046325684
EXOD,2023-03-09,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,3.5999999046325684
EXOD,2023-03-10,3.630000114440918,3.630000114440918,3.5,3.5,2800,3.5
EXOD,2023-03-13,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-03-14,3.5,3.5,3.5,3.5,400,3.5
EXOD,2023-03-15,3.5,3.5,3.5,3.5,100,3.5
EXOD,2023-03-16,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-03-17,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-03-20,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-03-21,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,200,3.549999952316284
EXOD,2023-03-22,3.490000009536743,3.490000009536743,3.2100000381469727,3.2100000381469727,1500,3.2100000381469727
EXOD,2023-03-23,3.2100000381469727,3.2100000381469727,3.2100000381469727,3.2100000381469727,0,3.2100000381469727
EXOD,2023-03-24,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,300,3.990000009536743
EXOD,2023-03-27,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0,3.990000009536743
EXOD,2023-03-28,2.609999895095825,2.609999895095825,2.5999999046325684,2.5999999046325684,500,2.5999999046325684
EXOD,2023-03-29,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-03-30,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-03-31,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-03,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-04,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-05,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-06,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-10,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,2.5999999046325684
EXOD,2023-04-11,3.0999999046325684,3.200000047683716,3.0999999046325684,3.200000047683716,600,3.200000047683716
EXOD,2023-04-12,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,3.200000047683716
EXOD,2023-04-13,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,3.200000047683716
EXOD,2023-04-14,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,3.200000047683716
EXOD,2023-04-17,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,3.200000047683716
EXOD,2023-04-18,2.940000057220459,2.940000057220459,2.609999895095825,2.609999895095825,2300,2.609999895095825
EXOD,2023-04-19,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,300,2.609999895095825
EXOD,2023-04-20,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,2.609999895095825
EXOD,2023-04-21,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,2.609999895095825
EXOD,2023-04-24,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,2.609999895095825
EXOD,2023-04-25,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,200,2.6600000858306885
EXOD,2023-04-26,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,2.6600000858306885
EXOD,2023-04-27,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,2.6600000858306885
EXOD,2023-04-28,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,200,2.6500000953674316
EXOD,2023-05-01,2.5999999046325684,2.5999999046325684,2.0199999809265137,2.0199999809265137,1400,2.0199999809265137
EXOD,2023-05-02,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-03,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,100,2.0199999809265137
EXOD,2023-05-04,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-05,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-08,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-09,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-10,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,2.0199999809265137
EXOD,2023-05-11,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,100,3.190000057220459
EXOD,2023-05-12,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,3.190000057220459
EXOD,2023-05-15,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,3.190000057220459
EXOD,2023-05-16,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,3.190000057220459
EXOD,2023-05-17,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,3.190000057220459
EXOD,2023-05-18,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,3.190000057220459
EXOD,2023-05-19,2.75,2.75,2.75,2.75,200,2.75
EXOD,2023-05-22,2.0299999713897705,2.0299999713897705,2.0199999809265137,2.0199999809265137,900,2.0199999809265137
EXOD,2023-05-23,2.0199999809265137,2.0199999809265137,2.0,2.0,1000,2.0
EXOD,2023-05-24,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-05-25,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-05-26,2.5999999046325684,2.5999999046325684,2.0,2.0,500,2.0
EXOD,2023-05-30,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,400,1.7599999904632568
EXOD,2023-05-31,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-01,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-02,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-05,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-06,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-07,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-08,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,400,1.7599999904632568
EXOD,2023-06-09,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,100,1.7599999904632568
EXOD,2023-06-12,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,1.7599999904632568
EXOD,2023-06-13,2.5,2.5,2.5,2.5,200,2.5
EXOD,2023-06-14,2.0,2.0,2.0,2.0,600,2.0
EXOD,2023-06-15,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-16,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-20,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-21,2.0,2.0,2.0,2.0,300,2.0
EXOD,2023-06-22,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-23,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-26,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-27,2.0,2.0,2.0,2.0,100,2.0
EXOD,2023-06-28,2.0,2.0,2.0,2.0,0,2.0
EXOD,2023-06-29,3.0,3.180000066757202,3.0,3.0,2000,3.0
EXOD,2023-06-30,3.180000066757202,3.180000066757202,3.0,3.0,600,3.0
EXOD,2023-07-03,3.0999999046325684,3.0999999046325684,3.0199999809265137,3.0199999809265137,800,3.0199999809265137
EXOD,2023-07-05,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,3.0199999809265137
EXOD,2023-07-06,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,3.0199999809265137
EXOD,2023-07-07,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,300,3.8499999046325684
EXOD,2023-07-10,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,100,3.8499999046325684
EXOD,2023-07-11,3.200000047683716,3.200000047683716,3.0,3.0,2000,3.0
EXOD,2023-07-12,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-13,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-14,3.0,3.0,3.0,3.0,100,3.0
EXOD,2023-07-17,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-18,3.0,3.0,3.0,3.0,200,3.0
EXOD,2023-07-19,3.0,3.0,3.0,3.0,200,3.0
EXOD,2023-07-20,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,500,3.299999952316284
EXOD,2023-07-24,3.0,3.450000047683716,3.0,3.450000047683716,2300,3.450000047683716
EXOD,2023-07-25,3.700000047683716,3.700000047683716,3.0,3.0,1300,3.0
EXOD,2023-07-26,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-27,3.0,3.0,3.0,3.0,0,3.0
EXOD,2023-07-28,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,500,3.200000047683716
EXOD,2023-07-31,3.5,3.5,3.5,3.5,400,3.5
EXOD,2023-08-01,3.5,3.5,3.5,3.5,400,3.5
EXOD,2023-08-02,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-08-03,3.5,3.5,3.5,3.5,100,3.5
EXOD,2023-08-04,3.5,3.5,3.5,3.5,100,3.5
EXOD,2023-08-07,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-08-08,3.5,3.5,3.5,3.5,0,3.5
EXOD,2023-08-09,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,300,3.4700000286102295
EXOD,2023-08-10,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,0,3.4700000286102295
EXOD,2023-08-11,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,100,3.4700000286102295
EXOD,2023-08-14,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,200,2.809999942779541
EXOD,2023-08-15,4.0,4.0,4.0,4.0,500,4.0
EXOD,2023-08-16,4.0,4.0,4.0,4.0,0,4.0
EXOD,2023-08-17,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,300,2.940000057220459
EXOD,2023-08-18,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,100,2.940000057220459
EXOD,2023-08-21,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,2.940000057220459
EXOD,2023-08-22,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,500,2.819999933242798
EXOD,2023-08-23,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,2.819999933242798
EXOD,2023-08-24,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,2.819999933242798
EXOD,2023-08-25,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,2.819999933242798
EXOD,2023-08-28,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,300,2.799999952316284
EXOD,2023-08-29,3.450000047683716,3.5999999046325684,3.450000047683716,3.5999999046325684,1700,3.5999999046325684
EXOD,2023-08-30,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,600,3.5999999046325684
EXOD,2023-08-31,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,600,2.799999952316284
EXOD,2023-09-01,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,2.799999952316284
EXOD,2023-09-05,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,1600,2.640000104904175
EXOD,2023-09-06,2.630000114440918,2.630000114440918,2.5,2.5,300,2.5
EXOD,2023-09-07,2.5,2.5,2.5,2.5,0,2.5
EXOD,2023-09-08,3.0,6.989999771118164,3.0,6.989999771118164,1700,6.989999771118164
EXOD,2023-09-11,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,0,6.989999771118164
EXOD,2023-09-12,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,0,6.989999771118164
EXOD,2023-09-13,3.25,3.25,3.25,3.25,400,3.25
EXOD,2023-09-14,3.25,3.25,3.25,3.25,0,3.25
EXOD,2023-09-15,3.25,3.25,3.25,3.25,0,3.25
EXOD,2023-09-18,4.150000095367432,4.150000095367432,2.799999952316284,2.799999952316284,400,2.799999952316284
EXOD,2023-09-19,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,100,2.799999952316284
EXOD,2023-09-20,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,2.799999952316284
EXOD,2023-09-21,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,200,2.609999895095825
EXOD,2023-09-22,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,2.609999895095825
EXOD,2023-09-25,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,300,2.609999895095825
EXOD,2023-09-26,2.5999999046325684,2.5999999046325684,2.509999990463257,2.509999990463257,600,2.509999990463257
EXOD,2023-09-27,2.5,2.5,2.5,2.5,900,2.5
EXOD,2023-09-28,2.5,2.5,2.5,2.5,600,2.5
EXOD,2023-09-29,2.5,2.5,2.5,2.5,0,2.5
EXOD,2023-10-02,2.549999952316284,2.549999952316284,2.5299999713897705,2.5299999713897705,600,2.5299999713897705
EXOD,2023-10-03,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,500,2.5299999713897705
EXOD,2023-10-04,2.75,2.75,2.5399999618530273,2.5399999618530273,600,2.5399999618530273
EXOD,2023-10-05,2.75,2.75,2.75,2.75,300,2.75
EXOD,2023-10-06,2.75,2.75,2.75,2.75,0,2.75
EXOD,2023-10-09,2.75,2.75,2.75,2.75,100,2.75
EXOD,2023-10-10,2.509999990463257,2.509999990463257,2.5,2.5,400,2.5
EXOD,2023-10-11,2.5,2.5,2.5,2.5,0,2.5
EXOD,2023-10-12,2.5,2.5,2.5,2.5,0,2.5
EXOD,2023-10-13,2.5,2.5,2.5,2.5,0,2.5
EXOD,2023-10-16,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,500,3.299999952316284
EXOD,2023-10-17,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284
EXOD,2023-10-18,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284
EXOD,2023-10-19,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,3.299999952316284
EXOD,2023-10-20,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,200,3.299999952316284
EXOD,2023-10-23,3.25,3.25,3.25,3.25,200,3.25
EXOD,2023-10-24,3.25,3.25,3.25,3.25,0,3.25
EXOD,2023-10-25,3.25,3.25,3.25,3.25,0,3.25
EXOD,2023-10-26,2.509999990463257,2.509999990463257,2.509999990463257,2.509999990463257,300,2.509999990463257
EXOD,2023-10-27,2.5,5.0,2.5,5.0,1200,5.0
EXOD,2023-10-30,5.0,5.0,5.0,5.0,0,5.0
EXOD,2023-10-31,5.0,5.0,5.0,5.0,0,5.0
EXOD,2023-11-01,5.0,5.0,5.0,5.0,0,5.0
EXOD,2023-11-02,5.0,5.0,5.0,5.0,0,5.0
EXOD,2023-11-03,5.0,5.0,5.0,5.0,0,5.0
EXOD,2023-11-06,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,200,4.199999809265137
EXOD,2023-11-07,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,4.199999809265137
EXOD,2023-11-08,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,4.199999809265137
EXOD,2023-11-09,2.5799999237060547,2.5799999237060547,2.509999990463257,2.509999990463257,800,2.509999990463257
EXOD,2023-11-10,4.0,4.0,3.0,3.0,1200,3.0
EXOD,2023-11-13,2.559999942779541,2.559999942779541,2.5,2.5,500,2.5
EXOD,2023-11-14,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,100,2.569999933242798
EXOD,2023-11-15,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,400,2.559999942779541
EXOD,2023-11-16,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,100,2.2699999809265137
EXOD,2023-11-17,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,400,2.559999942779541
EXOD,2023-11-20,2.75,2.75,2.75,2.75,200,2.75
EXOD,2023-11-21,2.75,2.75,2.75,2.75,0,2.75
EXOD,2023-11-22,2.75,2.75,2.75,2.75,0,2.75
EXOD,2023-11-24,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,200,3.5399999618530273
EXOD,2023-11-27,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,0,3.5399999618530273
EXOD,2023-11-28,2.25,4.0,2.25,4.0,2200,4.0
EXOD,2023-11-29,4.0,4.0,4.0,4.0,0,4.0
EXOD,2023-11-30,4.0,4.0,4.0,4.0,100,4.0
EXOD,2023-12-01,2.319999933242798,2.319999933242798,2.309999942779541,2.309999942779541,400,2.309999942779541
EXOD,2023-12-04,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,300,4.550000190734863
EXOD,2023-12-05,4.5,4.5,3.5199999809265137,3.5199999809265137,1300,3.5199999809265137
EXOD,2023-12-06,3.0,3.0,2.75,2.75,900,2.75
EXOD,2023-12-07,2.5,2.5,2.0199999809265137,2.0199999809265137,900,2.0199999809265137
EXOD,2023-12-08,3.890000104904175,3.990000009536743,3.890000104904175,3.990000009536743,500,3.990000009536743
EXOD,2023-12-11,3.0999999046325684,3.0999999046325684,1.909999966621399,2.299999952316284,3700,2.299999952316284
EXOD,2023-12-12,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-13,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-14,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-15,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-18,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-19,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-20,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-21,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-22,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-26,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-27,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-28,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2023-12-29,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-02,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-03,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-04,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-05,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-08,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-09,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-10,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-11,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-12,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-16,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-17,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-18,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-19,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-22,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-23,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-24,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-25,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-26,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-29,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-30,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,2.299999952316284
EXOD,2024-01-31,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,100,5.050000190734863
EXOD,2024-02-01,5.5,5.5,5.5,5.5,100,5.5
EXOD,2024-02-02,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-05,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-06,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-07,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-08,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-09,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-12,5.5,5.5,5.5,5.5,0,5.5
EXOD,2024-02-13,6.0,6.0,6.0,6.0,300,6.0
EXOD,2024-02-14,6.0,6.0,6.0,6.0,300,6.0
EXOD,2024-02-15,6.0,6.150000095367432,6.0,6.150000095367432,300,6.150000095367432
EXOD,2024-02-16,6.0,6.0,6.0,6.0,500,6.0
