symbol,date,open,high,low,close,volume,adjclose
BOW,2025-06-13,36.36000061035156,36.64899826049805,36.08000183105469,36.38999938964844,176700,36.38999938964844
BOW,2025-06-16,36.59000015258789,37.04199981689453,36.43000030517578,36.84000015258789,177700,36.84000015258789
BOW,2025-06-17,36.72999954223633,36.77000045776367,36.143001556396484,36.27000045776367,206500,36.27000045776367
BOW,2025-06-18,36.22999954223633,36.58000183105469,36.0099983215332,36.06999969482422,157100,36.06999969482422
BOW,2025-06-20,36.09000015258789,36.59000015258789,36.09000015258789,36.4900016784668,150400,36.4900016784668
BOW,2025-06-23,36.61000061035156,37.5099983215332,36.51499938964844,37.25,110100,37.25
BOW,2025-06-24,37.5099983215332,37.61000061035156,37.04999923706055,37.279998779296875,180300,37.279998779296875
BOW,2025-06-25,37.119998931884766,37.2599983215332,35.959999084472656,36.11000061035156,246700,36.11000061035156
BOW,2025-06-26,36.209999084472656,37.150001525878906,36.04999923706055,37.13999938964844,219000,37.13999938964844
BOW,2025-06-27,37.25,37.47999954223633,36.7599983215332,37.290000915527344,528100,37.290000915527344
BOW,2025-06-30,37.459999084472656,37.97999954223633,36.810001373291016,37.529998779296875,559800,37.529998779296875
BOW,2025-07-01,37.310001373291016,37.72999954223633,36.560001373291016,36.72999954223633,224000,36.72999954223633
BOW,2025-07-02,36.3849983215332,36.3849983215332,34.849998474121094,35.45000076293945,300500,35.45000076293945
BOW,2025-07-03,35.619998931884766,35.900001525878906,35.060001373291016,35.779998779296875,106000,35.779998779296875
BOW,2025-07-07,35.75,35.77000045776367,34.665000915527344,34.81999969482422,136900,34.81999969482422
BOW,2025-07-08,34.70000076293945,35.349998474121094,34.564998626708984,34.88999938964844,274400,34.88999938964844
BOW,2025-07-09,34.95000076293945,34.95000076293945,34.099998474121094,34.540000915527344,374300,34.540000915527344
BOW,2025-07-10,34.5099983215332,34.70500183105469,33.65999984741211,34.13999938964844,126400,34.13999938964844
BOW,2025-07-11,33.83000183105469,34.130001068115234,33.165000915527344,33.25,156700,33.25
BOW,2025-07-14,33.11000061035156,33.869998931884766,32.689998626708984,33.869998931884766,120000,33.869998931884766
BOW,2025-07-15,33.869998931884766,33.869998931884766,33.099998474121094,33.31999969482422,107100,33.31999969482422
BOW,2025-07-16,33.5,33.79999923706055,32.91999816894531,33.7599983215332,96700,33.7599983215332
BOW,2025-07-17,33.65999984741211,34.040000915527344,33.46200180053711,33.939998626708984,160500,33.939998626708984
BOW,2025-07-18,33.58000183105469,34.209999084472656,33.54999923706055,33.650001525878906,220700,33.650001525878906
BOW,2025-07-21,33.72999954223633,33.875,33.13999938964844,33.15999984741211,217500,33.15999984741211
BOW,2025-07-22,33.349998474121094,33.86000061035156,33.25,33.7400016784668,214100,33.7400016784668
BOW,2025-07-23,33.810001373291016,33.83000183105469,33.05500030517578,33.56999969482422,105300,33.56999969482422
BOW,2025-07-24,33.38999938964844,33.38999938964844,32.599998474121094,32.61000061035156,143900,32.61000061035156
BOW,2025-07-25,32.84000015258789,33.03499984741211,32.630001068115234,32.93000030517578,211900,32.93000030517578
BOW,2025-07-28,32.939998626708984,32.939998626708984,32.39500045776367,32.540000915527344,93400,32.540000915527344
BOW,2025-07-29,32.939998626708984,32.939998626708984,32.470001220703125,32.70000076293945,148500,32.70000076293945
BOW,2025-07-30,32.68000030517578,32.70000076293945,31.700000762939453,31.989999771118164,306700,31.989999771118164
BOW,2025-07-31,32.02000045776367,32.724998474121094,31.864999771118164,32.5,129600,32.5
BOW,2025-08-01,32.25,32.375,31.65999984741211,31.920000076293945,130800,31.920000076293945
BOW,2025-08-04,32.09000015258789,32.599998474121094,31.834999084472656,32.41999816894531,159400,32.41999816894531
BOW,2025-08-05,32.470001220703125,33.0099983215332,31.0,31.149999618530273,300100,31.149999618530273
BOW,2025-08-06,31.299999237060547,32.29999923706055,31.229999542236328,32.099998474121094,286000,32.099998474121094
BOW,2025-08-07,30.5,31.329999923706055,30.010000228881836,31.229999542236328,1446000,31.229999542236328
BOW,2025-08-08,32.040000915527344,32.266998291015625,30.799999237060547,31.0,835700,31.0
BOW,2025-08-11,31.040000915527344,32.02000045776367,31.030000686645508,31.600000381469727,512800,31.600000381469727
BOW,2025-08-12,31.829999923706055,31.979999542236328,31.010000228881836,31.489999771118164,325500,31.489999771118164
BOW,2025-08-13,31.700000762939453,32.0,31.229999542236328,31.239999771118164,275500,31.239999771118164
BOW,2025-08-14,31.1299991607666,31.260000228881836,30.549999237060547,30.790000915527344,311700,30.790000915527344
BOW,2025-08-15,31.06999969482422,31.264999389648438,30.309999465942383,30.639999389648438,367300,30.639999389648438
BOW,2025-08-18,30.549999237060547,30.65999984741211,30.084999084472656,30.25,377400,30.25
BOW,2025-08-19,30.3799991607666,30.959999084472656,30.235000610351562,30.760000228881836,391400,30.760000228881836
BOW,2025-08-20,30.90999984741211,31.399999618530273,30.709999084472656,30.969999313354492,278000,30.969999313354492
BOW,2025-08-21,30.969999313354492,31.760000228881836,30.895000457763672,31.649999618530273,217500,31.649999618530273
BOW,2025-08-22,31.68000030517578,32.814998626708984,31.68000030517578,31.739999771118164,526200,31.739999771118164
BOW,2025-08-25,31.860000610351562,31.860000610351562,30.690000534057617,30.690000534057617,172700,30.690000534057617
BOW,2025-08-26,30.59000015258789,31.454999923706055,30.565000534057617,31.190000534057617,663600,31.190000534057617
BOW,2025-08-27,31.030000686645508,31.649999618530273,31.030000686645508,31.399999618530273,197300,31.399999618530273
BOW,2025-08-28,31.3799991607666,31.3799991607666,30.65999984741211,31.06999969482422,242000,31.06999969482422
BOW,2025-08-29,30.950000762939453,31.184999465942383,30.8700008392334,31.059999465942383,210300,31.059999465942383
BOW,2025-09-02,30.860000610351562,31.5049991607666,30.795000076293945,31.360000610351562,257000,31.360000610351562
BOW,2025-09-03,31.34000015258789,31.6200008392334,31.280000686645508,31.290000915527344,180700,31.290000915527344
BOW,2025-09-04,31.479999542236328,32.255001068115234,31.405000686645508,32.04999923706055,320800,32.04999923706055
BOW,2025-09-05,32.130001068115234,32.16999816894531,30.940000534057617,31.049999237060547,339700,31.049999237060547
BOW,2025-09-08,31.239999771118164,31.239999771118164,30.5,30.829999923706055,282300,30.829999923706055
BOW,2025-09-09,30.56999969482422,30.770000457763672,30.059999465942383,30.100000381469727,349100,30.100000381469727
BOW,2025-09-10,30.030000686645508,30.100000381469727,28.639999389648438,28.979999542236328,459700,28.979999542236328
BOW,2025-09-11,28.959999084472656,29.204999923706055,28.690000534057617,28.899999618530273,234000,28.899999618530273
BOW,2025-09-12,28.719999313354492,29.56999969482422,28.09000015258789,28.139999389648438,268600,28.139999389648438
BOW,2025-09-15,28.229999542236328,28.459999084472656,27.670000076293945,27.90999984741211,228500,27.90999984741211
BOW,2025-09-16,27.760000228881836,27.93000030517578,27.420000076293945,27.709999084472656,205100,27.709999084472656
BOW,2025-09-17,27.559999465942383,28.440000534057617,27.559999465942383,28.149999618530273,332000,28.149999618530273
BOW,2025-09-18,28.079999923706055,28.729999542236328,28.079999923706055,28.350000381469727,216600,28.350000381469727
BOW,2025-09-19,28.440000534057617,28.46500015258789,27.549999237060547,27.68000030517578,1102300,27.68000030517578
BOW,2025-09-22,27.65999984741211,28.152000427246094,27.5049991607666,27.790000915527344,205600,27.790000915527344
BOW,2025-09-23,27.90999984741211,28.334999084472656,27.469999313354492,27.739999771118164,209600,27.739999771118164
BOW,2025-09-24,27.6200008392334,28.0,27.520000457763672,27.729999542236328,223800,27.729999542236328
BOW,2025-09-25,27.760000228881836,28.09000015258789,26.979999542236328,26.989999771118164,267600,26.989999771118164
BOW,2025-09-26,27.170000076293945,27.6200008392334,27.045000076293945,27.280000686645508,266300,27.280000686645508
BOW,2025-09-29,27.18000030517578,27.18000030517578,26.1200008392334,26.690000534057617,241900,26.690000534057617
